ÀÏÀÚ,¼Û±Ý,,ÇöÂû,,T/C»ç½Ç¶§,¸Å¸Å±âÁØÀ²,ÇÑ±¹ÀºÇà±âÁØÀ²,´ë¹ÌÈ¯»êÀ²
2018.09.05,"1,134.30","1,112.70","1,143.16","1,103.84","1,136.98/td>","1,123.50","1,114.20",1.0000
,,,,,,»ó½Â7.50,,
2018.09.04,"1,126.80","1,105.20","1,135.53","1,096.47","1,129.39/td>","1,116.00","1,113.50",1.0000
,,,,,,»ó½Â4.50,,
2018.09.03,"1,122.20","1,100.80","1,130.95","1,092.05","1,124.83/td>","1,111.50","1,113.30",1.0000
,,,,,,ÇÏ¶ô-4.50,,
2018.08.31,"1,126.80","1,105.20","1,135.53","1,096.47","1,129.39/td>","1,116.00","1,108.80",1.0000
,,,,,,»ó½Â6.00,,
2018.08.30,"1,120.70","1,099.30","1,129.42","1,090.58","1,123.32/td>","1,110.00","1,108.80",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2018.08.29,"1,122.20","1,100.80","1,130.95","1,092.05","1,124.83/td>","1,111.50","1,110.00",1.0000
,,,,,,»ó½Â3.50,,
2018.08.28,"1,118.70","1,097.30","1,127.39","1,088.61","1,121.29/td>","1,108.00","1,114.30",1.0000
,,,,,,ÇÏ¶ô-6.00,,
2018.08.27,"1,124.80","1,103.20","1,133.49","1,094.51","1,127.36/td>","1,114.00","1,121.80",1.0000
,,,,,,ÇÏ¶ô-4.50,,
2018.08.24,"1,129.30","1,107.70","1,138.07","1,098.93","1,131.92/td>","1,118.50","1,120.80",1.0000
,,,,,,ÇÏ¶ô-3.50,,
2018.08.23,"1,132.80","1,111.20","1,141.63","1,102.37","1,135.46/td>","1,122.00","1,118.70",1.0000
,,,,,,»ó½Â2.50,,
2018.08.22,"1,130.30","1,108.70","1,139.09","1,099.91","1,132.93/td>","1,119.50","1,118.20",1.0000
,,,,,,»ó½Â1.50,,
2018.08.21,"1,128.80","1,107.20","1,137.56","1,098.44","1,131.41/td>","1,118.00","1,121.70",1.0000
,,,,,,ÇÏ¶ô-5.10,,
2018.08.20,"1,133.90","1,112.30","1,142.75","1,103.45","1,136.57/td>","1,123.10","1,125.60",1.0000
,,,,,,ÇÏ¶ô-1.40,,
2018.08.17,"1,135.40","1,113.60","1,144.17","1,104.83","1,137.99/td>","1,124.50","1,130.70",1.0000
,,,,,,ÇÏ¶ô-6.00,,
2018.08.16,"1,141.40","1,119.60","1,150.28","1,110.72","1,144.06/td>","1,130.50","1,132.10",1.0000
,,,,,,»ó½Â1.00,,
2018.08.14,"1,140.40","1,118.60","1,149.26","1,109.74","1,143.05/td>","1,129.50","1,133.70",1.0000
,,,,,,ÇÏ¶ô-4.50,,
2018.08.13,"1,144.90","1,123.10","1,153.84","1,114.16","1,147.60/td>","1,134.00","1,126.30",1.0000
,,,,,,»ó½Â5.00,,
2018.08.10,"1,139.90","1,118.10","1,148.75","1,109.25","1,142.54/td>","1,129.00","1,117.90",1.0000
,,,,,,»ó½Â10.50,,
2018.08.09,"1,129.30","1,107.70","1,138.07","1,098.93","1,131.92/td>","1,118.50","1,118.80",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2018.08.08,"1,130.80","1,109.20","1,139.60","1,100.40","1,133.44/td>","1,120.00","1,125.70",1.0000
,,,,,,ÇÏ¶ô-2.50,,
2018.08.07,"1,133.30","1,111.70","1,142.14","1,102.86","1,135.97/td>","1,122.50","1,123.50",1.0000
,,,,,,ÇÏ¶ô-2.50,,
2018.08.06,"1,135.90","1,114.10","1,144.68","1,105.32","1,138.50/td>","1,125.00","1,128.10",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2018.08.03,"1,138.90","1,117.10","1,147.74","1,108.26","1,141.53/td>","1,128.00","1,122.60",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2018.08.02,"1,139.90","1,118.10","1,148.75","1,109.25","1,142.54/td>","1,129.00","1,119.30",1.0000
,,,,,,»ó½Â9.50,,
2018.08.01,"1,130.30","1,108.70","1,139.09","1,099.91","1,132.93/td>","1,119.50","1,117.90",1.0000
2018.07.31,"1,130.30","1,108.70","1,139.09","1,099.91","1,132.93/td>","1,119.50","1,116.70",1.0000
,,,,,,ÇÏ¶ô-0.50,,
2018.07.30,"1,130.80","1,109.20","1,139.60","1,100.40","1,133.44/td>","1,120.00","1,120.00",1.0000
,,,,,,»ó½Â1.50,,
2018.07.27,"1,129.30","1,107.70","1,138.07","1,098.93","1,131.92/td>","1,118.50","1,119.60",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2018.07.26,"1,130.80","1,109.20","1,139.60","1,100.40","1,133.44/td>","1,120.00","1,127.50",1.0000
,,,,,,ÇÏ¶ô-5.50,,
2018.07.25,"1,136.40","1,114.60","1,145.19","1,105.81","1,139.00/td>","1,125.50","1,135.20",1.0000
,,,,,,ÇÏ¶ô-9.00,,
2018.07.24,"1,145.50","1,123.50","1,154.35","1,114.65","1,148.11/td>","1,134.50","1,128.50",1.0000
,,,,,,»ó½Â0.50,,
2018.07.23,"1,144.90","1,123.10","1,153.84","1,114.16","1,147.60/td>","1,134.00","1,134.80",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2018.07.20,"1,146.00","1,124.00","1,154.86","1,115.14","1,148.62/td>","1,135.00","1,131.20",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2018.07.19,"1,149.00","1,127.00","1,157.91","1,118.09","1,151.65/td>","1,138.00","1,128.90",1.0000
,,,,,,»ó½Â5.50,,
2018.07.18,"1,143.40","1,121.60","1,152.31","1,112.69","1,146.09/td>","1,132.50","1,125.20",1.0000
,,,,,,»ó½Â7.00,,
2018.07.17,"1,136.40","1,114.60","1,145.19","1,105.81","1,139.00/td>","1,125.50","1,128.70",1.0000
,,,,,,ÇÏ¶ô-2.50,,
2018.07.16,"1,138.90","1,117.10","1,147.74","1,108.26","1,141.53/td>","1,128.00","1,123.40",1.0000
,,,,,,ÇÏ¶ô-4.00,,
2018.07.13,"1,142.90","1,121.10","1,151.81","1,112.19","1,145.58/td>","1,132.00","1,127.80",1.0000
,,,,,,»ó½Â5.00,,
2018.07.12,"1,137.90","1,116.10","1,146.72","1,107.28","1,140.52/td>","1,127.00","1,120.80",1.0000
,,,,,,»ó½Â3.00,,
2018.07.11,"1,134.90","1,113.10","1,143.67","1,104.33","1,137.48/td>","1,124.00","1,113.80",1.0000
,,,,,,»ó½Â7.50,,
2018.07.10,"1,127.30","1,105.70","1,136.03","1,096.97","1,129.89/td>","1,116.50","1,112.30",1.0000
,,,,,,»ó½Â4.00,,
2018.07.09,"1,123.20","1,101.80","1,131.96","1,093.04","1,125.85/td>","1,112.50","1,117.80",1.0000
,,,,,,ÇÏ¶ô-3.50,,
2018.07.06,"1,126.80","1,105.20","1,135.53","1,096.47","1,129.39/td>","1,116.00","1,118.40",1.0000
,,,,,,ÇÏ¶ô-3.50,,
2018.07.05,"1,130.30","1,108.70","1,139.09","1,099.91","1,132.93/td>","1,119.50","1,115.30",1.0000
,,,,,,»ó½Â3.00,,
2018.07.04,"1,127.30","1,105.70","1,136.03","1,096.97","1,129.89/td>","1,116.50","1,121.10",1.0000
,,,,,,»ó½Â1.50,,
2018.07.03,"1,125.80","1,104.20","1,134.51","1,095.49","1,128.38/td>","1,115.00","1,117.40",1.0000
,,,,,,ÇÏ¶ô-4.00,,
2018.07.02,"1,129.80","1,108.20","1,138.58","1,099.42","1,132.42/td>","1,119.00","1,117.20",1.0000
,,,,,,»ó½Â6.00,,
2018.06.29,"1,123.70","1,102.30","1,132.47","1,093.53","1,126.35/td>","1,113.00","1,121.70",1.0000
,,,,,,ÇÏ¶ô-12.00,,
2018.06.28,"1,135.90","1,114.10","1,144.68","1,105.32","1,138.50/td>","1,125.00","1,117.90",1.0000
,,,,,,»ó½Â5.50,,
2018.06.27,"1,130.30","1,108.70","1,139.09","1,099.91","1,132.93/td>","1,119.50","1,115.20",1.0000
,,,,,,»ó½Â3.50,,
2018.06.26,"1,126.80","1,105.20","1,135.53","1,096.47","1,129.39/td>","1,116.00","1,116.10",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2018.06.25,"1,127.80","1,106.20","1,136.54","1,097.46","1,130.40/td>","1,117.00","1,108.90",1.0000
,,,,,,»ó½Â9.50,,
2018.06.22,"1,118.20","1,096.80","1,126.88","1,088.12","1,120.79/td>","1,107.50","1,109.00",1.0000
,,,,,,ÇÏ¶ô-5.00,,
2018.06.21,"1,123.20","1,101.80","1,131.96","1,093.04","1,125.85/td>","1,112.50","1,108.00",1.0000
,,,,,,»ó½Â6.00,,
2018.06.20,"1,117.20","1,095.80","1,125.86","1,087.14","1,119.77/td>","1,106.50","1,105.50",1.0000
,,,,,,ÇÏ¶ô-8.00,,
2018.06.19,"1,125.30","1,103.70","1,134.00","1,095.00","1,127.87/td>","1,114.50","1,104.40",1.0000
,,,,,,»ó½Â10.00,,
2018.06.18,"1,115.20","1,093.80","1,123.82","1,085.18","1,117.75/td>","1,104.50","1,091.40",1.0000
,,,,,,»ó½Â8.00,,
2018.06.15,"1,107.10","1,085.90","1,115.68","1,077.32","1,109.65/td>","1,096.50","1,082.50",1.0000
,,,,,,»ó½Â14.00,,
2018.06.14,"1,093.00","1,072.00","1,101.44","1,063.56","1,095.49/td>","1,082.50","1,075.10",1.0000
,,,,,,»ó½Â6.00,,
2018.06.12,"1,086.90","1,066.10","1,095.33","1,057.67","1,089.41/td>","1,076.50","1,073.50",1.0000
,,,,,,»ó½Â0.50,,
2018.06.11,"1,086.40","1,065.60","1,094.83","1,057.17","1,088.91/td>","1,076.00","1,073.20",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2018.06.08,"1,087.40","1,066.60","1,095.84","1,058.16","1,089.92/td>","1,077.00","1,067.90",1.0000
,,,,,,»ó½Â8.00,,
2018.06.07,"1,079.30","1,058.70","1,087.70","1,050.30","1,081.82/td>","1,069.00","1,069.60",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2018.06.05,"1,080.80","1,060.20","1,089.23","1,051.77","1,083.34/td>","1,070.50","1,070.90",1.0000
2018.06.04,"1,080.80","1,060.20","1,089.23","1,051.77","1,083.34/td>","1,070.50","1,076.00",1.0000
,,,,,,ÇÏ¶ô-4.00,,
2018.06.01,"1,084.90","1,064.10","1,093.30","1,055.70","1,087.39/td>","1,074.50","1,076.40",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2018.05.31,"1,087.90","1,067.10","1,096.35","1,058.65","1,090.43/td>","1,077.50","1,081.30",1.0000
,,,,,,ÇÏ¶ô-2.50,,
2018.05.30,"1,090.40","1,069.60","1,098.90","1,061.10","1,092.96/td>","1,080.00","1,076.10",1.0000
,,,,,,»ó½Â0.50,,
2018.05.29,"1,089.90","1,069.10","1,098.39","1,060.61","1,092.45/td>","1,079.50","1,073.20",1.0000
,,,,,,»ó½Â5.50,,
2018.05.28,"1,084.40","1,063.60","1,092.79","1,055.21","1,086.88/td>","1,074.00","1,078.70",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2018.05.25,"1,087.40","1,066.60","1,095.84","1,058.16","1,089.92/td>","1,077.00","1,079.70",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2018.05.24,"1,088.90","1,068.10","1,097.37","1,059.63","1,091.44/td>","1,078.50","1,078.80",1.0000
,,,,,,ÇÏ¶ô-3.50,,
2018.05.23,"1,092.40","1,071.60","1,100.93","1,063.07","1,094.98/td>","1,082.00","1,083.80",1.0000
,,,,,,ÇÏ¶ô-2.50,,
2018.05.21,"1,095.00","1,074.00","1,103.47","1,065.53","1,097.51/td>","1,084.50","1,080.00",1.0000
,,,,,,»ó½Â4.50,,
2018.05.18,"1,090.40","1,069.60","1,098.90","1,061.10","1,092.96/td>","1,080.00","1,079.30",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2018.05.17,"1,091.90","1,071.10","1,100.42","1,062.58","1,094.47/td>","1,081.50","1,078.70",1.0000
,,,,,,»ó½Â0.50,,
2018.05.16,"1,091.40","1,070.60","1,099.91","1,062.09","1,093.97/td>","1,081.00","1,072.60",1.0000
,,,,,,»ó½Â6.50,,
2018.05.15,"1,084.90","1,064.10","1,093.30","1,055.70","1,087.39/td>","1,074.50","1,066.60",1.0000
,,,,,,»ó½Â6.00,,
2018.05.14,"1,078.80","1,058.20","1,087.19","1,049.81","1,081.32/td>","1,068.50","1,068.60",1.0000
,,,,,,ÇÏ¶ô-0.50,,
2018.05.11,"1,079.30","1,058.70","1,087.70","1,050.30","1,081.82/td>","1,069.00","1,075.30",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2018.05.10,"1,082.30","1,061.70","1,090.76","1,053.24","1,084.86/td>","1,072.00","1,081.30",1.0000
,,,,,,ÇÏ¶ô-9.00,,
2018.05.09,"1,091.40","1,070.60","1,099.91","1,062.09","1,093.97/td>","1,081.00","1,078.20",1.0000
,,,,,,»ó½Â1.50,,
2018.05.08,"1,089.90","1,069.10","1,098.39","1,060.61","1,092.45/td>","1,079.50","1,076.70",1.0000
,,,,,,»ó½Â2.50,,
2018.05.04,"1,087.40","1,066.60","1,095.84","1,058.16","1,089.92/td>","1,077.00","1,076.50",1.0000
,,,,,,»ó½Â1.50,,
2018.05.03,"1,085.90","1,065.10","1,094.32","1,056.68","1,088.40/td>","1,075.50","1,074.90",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2018.05.02,"1,086.90","1,066.10","1,095.33","1,057.67","1,089.41/td>","1,076.50","1,067.50",1.0000
,,,,,,»ó½Â7.00,,
2018.04.30,"1,079.80","1,059.20","1,088.21","1,050.79","1,082.33/td>","1,069.50","1,076.20",1.0000
,,,,,,ÇÏ¶ô-6.50,,
2018.04.27,"1,086.40","1,065.60","1,094.83","1,057.17","1,088.91/td>","1,076.00","1,079.70",1.0000
,,,,,,ÇÏ¶ô-4.00,,
2018.04.26,"1,090.40","1,069.60","1,098.90","1,061.10","1,092.96/td>","1,080.00","1,078.70",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2018.04.25,"1,091.40","1,070.60","1,099.91","1,062.09","1,093.97/td>","1,081.00","1,076.90",1.0000
,,,,,,»ó½Â4.00,,
2018.04.24,"1,087.40","1,066.60","1,095.84","1,058.16","1,089.92/td>","1,077.00","1,068.90",1.0000
,,,,,,»ó½Â2.00,,
2018.04.23,"1,085.40","1,064.60","1,093.81","1,056.19","1,087.90/td>","1,075.00","1,067.30",1.0000
,,,,,,»ó½Â5.00,,
2018.04.20,"1,080.30","1,059.70","1,088.72","1,051.28","1,082.84/td>","1,070.00","1,063.50",1.0000
,,,,,,»ó½Â8.00,,
2018.04.19,"1,072.30","1,051.70","1,080.58","1,043.42","1,074.74/td>","1,062.00","1,066.50",1.0000
,,,,,,ÇÏ¶ô-5.00,,
2018.04.18,"1,077.30","1,056.70","1,085.67","1,048.33","1,079.80/td>","1,067.00","1,068.40",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2018.04.17,"1,078.30","1,057.70","1,086.69","1,049.31","1,080.81/td>","1,068.00","1,073.10",1.0000
,,,,,,ÇÏ¶ô-6.00,,
2018.04.16,"1,084.40","1,063.60","1,092.79","1,055.21","1,086.88/td>","1,074.00","1,070.00",1.0000
,,,,,,»ó½Â4.00,,
2018.04.13,"1,080.30","1,059.70","1,088.72","1,051.28","1,082.84/td>","1,070.00","1,068.70",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2018.04.12,"1,081.80","1,061.20","1,090.25","1,052.75","1,084.35/td>","1,071.50","1,066.40",1.0000
,,,,,,»ó½Â3.50,,
2018.04.11,"1,078.30","1,057.70","1,086.69","1,049.31","1,080.81/td>","1,068.00","1,067.70",1.0000
,,,,,,»ó½Â0.50,,
2018.04.10,"1,077.80","1,057.20","1,086.18","1,048.82","1,080.31/td>","1,067.50","1,067.50",1.0000
,,,,,,ÇÏ¶ô-2.50,,
2018.04.09,"1,080.30","1,059.70","1,088.72","1,051.28","1,082.84/td>","1,070.00","1,066.00",1.0000
,,,,,,»ó½Â0.50,,
2018.04.06,"1,079.80","1,059.20","1,088.21","1,050.79","1,082.33/td>","1,069.50","1,059.50",1.0000
,,,,,,»ó½Â8.50,,
2018.04.05,"1,071.20","1,050.80","1,079.56","1,042.44","1,073.73/td>","1,061.00","1,057.60",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2018.04.04,"1,072.80","1,052.20","1,081.09","1,043.91","1,075.25/td>","1,062.50","1,057.80",1.0000
,,,,,,»ó½Â6.00,,
2018.04.03,"1,066.70","1,046.30","1,074.98","1,038.02","1,069.17/td>","1,056.50","1,058.10",1.0000
,,,,,,»ó½Â2.00,,
2018.04.02,"1,064.70","1,044.30","1,072.95","1,036.05","1,067.15/td>","1,054.50","1,064.40",1.0000
,,,,,,ÇÏ¶ô-8.00,,
2018.03.30,"1,072.80","1,052.20","1,081.09","1,043.91","1,075.25/td>","1,062.50","1,066.50",1.0000
,,,,,,ÇÏ¶ô-3.50,,
2018.03.29,"1,076.30","1,055.70","1,084.65","1,047.35","1,078.79/td>","1,066.00","1,069.40",1.0000
,,,,,,ÇÏ¶ô-5.00,,
2018.03.28,"1,081.30","1,060.70","1,089.74","1,052.26","1,083.85/td>","1,071.00","1,072.20",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2018.03.27,"1,082.90","1,062.10","1,091.26","1,053.74","1,085.37/td>","1,072.50","1,081.20",1.0000
,,,,,,ÇÏ¶ô-6.00,,
2018.03.26,"1,088.90","1,068.10","1,097.37","1,059.63","1,091.44/td>","1,078.50","1,080.80",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2018.03.23,"1,090.40","1,069.60","1,098.90","1,061.10","1,092.96/td>","1,080.00","1,069.20",1.0000
,,,,,,»ó½Â6.50,,
2018.03.22,"1,083.90","1,063.10","1,092.28","1,054.72","1,086.38/td>","1,073.50","1,071.40",1.0000
,,,,,,»ó½Â1.50,,
2018.03.21,"1,082.30","1,061.70","1,090.76","1,053.24","1,084.86/td>","1,072.00","1,071.00",1.0000
,,,,,,»ó½Â1.50,,
2018.03.20,"1,080.80","1,060.20","1,089.23","1,051.77","1,083.34/td>","1,070.50","1,071.20",1.0000
,,,,,,ÇÏ¶ô-2.00,,
2018.03.19,"1,082.90","1,062.10","1,091.26","1,053.74","1,085.37/td>","1,072.50","1,069.60",1.0000
,,,,,,»ó½Â5.50,,
2018.03.16,"1,077.30","1,056.70","1,085.67","1,048.33","1,079.80/td>","1,067.00","1,065.80",1.0000
,,,,,,»ó½Â2.00,,
2018.03.15,"1,075.30","1,054.70","1,083.63","1,046.37","1,077.78/td>","1,065.00","1,065.80",1.0000
,,,,,,»ó½Â0.50,,
2018.03.14,"1,074.80","1,054.20","1,083.12","1,045.88","1,077.27/td>","1,064.50","1,065.80",1.0000
,,,,,,ÇÏ¶ô-2.00,,
2018.03.13,"1,076.80","1,056.20","1,085.16","1,047.84","1,079.29/td>","1,066.50","1,064.30",1.0000
,,,,,,»ó½Â0.50,,
2018.03.12,"1,076.30","1,055.70","1,084.65","1,047.35","1,078.79/td>","1,066.00","1,069.20",1.0000
,,,,,,ÇÏ¶ô-5.00,,
2018.03.09,"1,081.30","1,060.70","1,089.74","1,052.26","1,083.85/td>","1,071.00","1,068.40",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2018.03.08,"1,082.30","1,061.70","1,090.76","1,053.24","1,084.86/td>","1,072.00","1,068.70",1.0000
,,,,,,»ó½Â3.50,,
2018.03.07,"1,078.80","1,058.20","1,087.19","1,049.81","1,081.32/td>","1,068.50","1,075.40",1.0000
,,,,,,ÇÏ¶ô-9.50,,
2018.03.06,"1,088.40","1,067.60","1,096.86","1,059.14","1,090.93/td>","1,078.00","1,080.50",1.0000
,,,,,,ÇÏ¶ô-4.00,,
2018.03.05,"1,092.40","1,071.60","1,100.93","1,063.07","1,094.98/td>","1,082.00","1,081.30",1.0000
,,,,,,»ó½Â2.50,,
2018.03.02,"1,089.90","1,069.10","1,098.39","1,060.61","1,092.45/td>","1,079.50","1,081.90",1.0000
,,,,,,ÇÏ¶ô-2.50,,
2018.02.28,"1,092.40","1,071.60","1,100.93","1,063.07","1,094.98/td>","1,082.00","1,071.00",1.0000
,,,,,,»ó½Â10.00,,
2018.02.27,"1,082.30","1,061.70","1,090.76","1,053.24","1,084.86/td>","1,072.00","1,073.70",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2018.02.26,"1,083.40","1,062.60","1,091.77","1,054.23","1,085.87/td>","1,073.00","1,078.50",1.0000
,,,,,,ÇÏ¶ô-6.00,,
2018.02.23,"1,089.40","1,068.60","1,097.88","1,060.12","1,091.94/td>","1,079.00","1,082.90",1.0000
,,,,,,ÇÏ¶ô-6.00,,
2018.02.22,"1,095.50","1,074.50","1,103.98","1,066.02","1,098.02/td>","1,085.00","1,075.30",1.0000
,,,,,,»ó½Â9.50,,
2018.02.21,"1,085.90","1,065.10","1,094.32","1,056.68","1,088.40/td>","1,075.50","1,070.30",1.0000
,,,,,,»ó½Â1.50,,
2018.02.20,"1,084.40","1,063.60","1,092.79","1,055.21","1,086.88/td>","1,074.00","1,068.00",1.0000
,,,,,,»ó½Â5.50,,
2018.02.19,"1,078.80","1,058.20","1,087.19","1,049.81","1,081.32/td>","1,068.50","1,079.90",1.0000
,,,,,,ÇÏ¶ô-10.50,,
2018.02.14,"1,089.40","1,068.60","1,097.88","1,060.12","1,091.94/td>","1,079.00","1,082.80",1.0000
,,,,,,ÇÏ¶ô-6.50,,
2018.02.13,"1,096.00","1,075.00","1,104.49","1,066.51","1,098.52/td>","1,085.50","1,083.40",1.0000
,,,,,,»ó½Â0.50,,
2018.02.12,"1,095.50","1,074.50","1,103.98","1,066.02","1,098.02/td>","1,085.00","1,092.70",1.0000
,,,,,,ÇÏ¶ô-4.00,,
2018.02.09,"1,099.50","1,078.50","1,108.05","1,069.95","1,102.06/td>","1,089.00","1,087.80",1.0000
,,,,,,ÇÏ¶ô-2.00,,
2018.02.08,"1,101.50","1,080.50","1,110.09","1,071.91","1,104.09/td>","1,091.00","1,083.30",1.0000
,,,,,,»ó½Â6.00,,
2018.02.07,"1,095.50","1,074.50","1,103.98","1,066.02","1,098.02/td>","1,085.00","1,094.30",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2018.02.06,"1,098.50","1,077.50","1,107.04","1,068.96","1,101.05/td>","1,088.00","1,089.80",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2018.02.05,"1,099.50","1,078.50","1,108.05","1,069.95","1,102.06/td>","1,089.00","1,076.70",1.0000
,,,,,,»ó½Â4.00,,
2018.02.02,"1,095.50","1,074.50","1,103.98","1,066.02","1,098.02/td>","1,085.00","1,071.10",1.0000
,,,,,,»ó½Â13.50,,
2018.02.01,"1,081.80","1,061.20","1,090.25","1,052.75","1,084.35/td>","1,071.50","1,071.00",1.0000
,,,,,,»ó½Â4.50,,
2018.01.31,"1,077.30","1,056.70","1,085.67","1,048.33","1,079.80/td>","1,067.00","1,071.50",1.0000
,,,,,,ÇÏ¶ô-5.00,,
2018.01.30,"1,082.30","1,061.70","1,090.76","1,053.24","1,084.86/td>","1,072.00","1,064.80",1.0000
,,,,,,»ó½Â2.50,,
2018.01.29,"1,079.80","1,059.20","1,088.21","1,050.79","1,082.33/td>","1,069.50","1,064.80",1.0000
,,,,,,»ó½Â4.50,,
2018.01.26,"1,075.30","1,054.70","1,083.63","1,046.37","1,077.78/td>","1,065.00","1,061.70",1.0000
,,,,,,»ó½Â2.00,,
2018.01.25,"1,073.30","1,052.70","1,081.60","1,044.40","1,075.75/td>","1,063.00","1,070.60",1.0000
,,,,,,ÇÏ¶ô-5.00,,
2018.01.24,"1,078.30","1,057.70","1,086.69","1,049.31","1,080.81/td>","1,068.00","1,069.70",1.0000
,,,,,,ÇÏ¶ô-6.50,,
2018.01.23,"1,084.90","1,064.10","1,093.30","1,055.70","1,087.39/td>","1,074.50","1,068.90",1.0000
,,,,,,»ó½Â3.50,,
2018.01.22,"1,081.30","1,060.70","1,089.74","1,052.26","1,083.85/td>","1,071.00","1,067.30",1.0000
,,,,,,»ó½Â4.50,,
2018.01.19,"1,076.80","1,056.20","1,085.16","1,047.84","1,079.29/td>","1,066.50","1,069.40",1.0000
,,,,,,ÇÏ¶ô-4.50,,
2018.01.18,"1,081.30","1,060.70","1,089.74","1,052.26","1,083.85/td>","1,071.00","1,065.80",1.0000
,,,,,,»ó½Â1.00,,
2018.01.17,"1,080.30","1,059.70","1,088.72","1,051.28","1,082.84/td>","1,070.00","1,064.00",1.0000
,,,,,,»ó½Â5.00,,
2018.01.16,"1,075.30","1,054.70","1,083.63","1,046.37","1,077.78/td>","1,065.00","1,061.30",1.0000
,,,,,,»ó½Â1.00,,
2018.01.15,"1,074.30","1,053.70","1,082.62","1,045.38","1,076.76/td>","1,064.00","1,064.70",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2018.01.12,"1,075.30","1,054.70","1,083.63","1,046.37","1,077.78/td>","1,065.00","1,071.20",1.0000
,,,,,,ÇÏ¶ô-6.50,,
2018.01.11,"1,081.80","1,061.20","1,090.25","1,052.75","1,084.35/td>","1,071.50","1,070.70",1.0000
,,,,,,»ó½Â1.50,,
2018.01.10,"1,080.30","1,059.70","1,088.72","1,051.28","1,082.84/td>","1,070.00","1,067.10",1.0000
2018.01.09,"1,080.30","1,059.70","1,088.72","1,051.28","1,082.84/td>","1,070.00","1,065.20",1.0000
,,,,,,»ó½Â1.50,,
2018.01.08,"1,078.80","1,058.20","1,087.19","1,049.81","1,081.32/td>","1,068.50","1,062.10",1.0000
,,,,,,»ó½Â5.00,,
